SKU,Parent_SKU,Parent_SKU Name,Product_Name,Brand,Category,Sub_Category,Model_Number,MRP,Purchase Price,Profit % Multiplier,Selling_Price,Stock_Quantity,Attribute_Color,Attribute_Storage,Attribute_RAM,Filter_OS,Filter_Screen_Size_inch,Filter_Display_Type,Filter_Processor,Filter_Primary_Camera_MP,Filter_Battery_mAh,Filter_Network_Type,Technical Specification,Short_Description,Long_Description,Whats_In_The_Box,Image_URL_1,Image_URL_2,Image_URL_3,Image_URL_4,Image_URL_5,Image_URL_6,Video_URL_1,Video_URL_2,HSN_Code,GST_Rate,Shipping_Weight_kg,Shipping_Dimensions_cm,URL_Slug,Meta_Title,Meta_Description
SAM_A26-256GB-AW,SAM-A26,Samsung Galaxy A26,"Samsung Galaxy A26 5G(Awesome White, 8GB, 256GB)",Samsung,Mobiles,Smartphones,SM-A266BZWL,30999,,,,,Awesome White,256GB,8GB,Android 15,6.7,Full HD+ Super AMOLED,Samsung Exynos 1380,50,5000,5G,,,,,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-a26/buy/1600x864-D.png?imbypass=true,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a266bzwkins/gallery/in-galaxy-a26-5g-sm-a266-sm-a266bzwkins-545324047?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-a26/buy/1600x864.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-a26/buy/25352_A26_KV_Image_1600x864_02.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-a26/buy/25352_A26_KV_Image_1600x864_03.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-a26/buy/25352_A26_KV_Image_1600x864_04.jpg?imbypass=true,,,,,,,,,
SAM_A26-128GB-AW,SAM-A26,Samsung Galaxy A26,"Samsung Galaxy A26 5G(Awesome White, 8GB, 128GB)",Samsung,Mobiles,Smartphones,SM-A266BZWK,27999,,,,,Awesome White,128GB,8GB,Android 15,6.7,Full HD+ Super AMOLED,Samsung Exynos 1380,50,5000,5G,,,,,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-a26/buy/1600x864-D.png?imbypass=true,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a266bzwkins/gallery/in-galaxy-a26-5g-sm-a266-sm-a266bzwkins-545324047?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-a26/buy/1600x864.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-a26/buy/25352_A26_KV_Image_1600x864_02.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-a26/buy/25352_A26_KV_Image_1600x864_03.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-a26/buy/25352_A26_KV_Image_1600x864_04.jpg?imbypass=true,,,,,,,,,
SAM_A26-128GB-AW,SAM-A26,Samsung Galaxy A26,"Samsung Galaxy A26 5G(Awesome White, 6GB, 128GB)",Samsung,Mobiles,Smartphones,SM-A266BZWM,,,,,,Awesome White,128GB,6GB,Android 15,6.7,Full HD+ Super AMOLED,Samsung Exynos 1380,50,5000,5G,,,,,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-a26/buy/1600x864-D.png?imbypass=true,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a266bzwkins/gallery/in-galaxy-a26-5g-sm-a266-sm-a266bzwkins-545324047?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-a26/buy/1600x864.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-a26/buy/25352_A26_KV_Image_1600x864_02.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-a26/buy/25352_A26_KV_Image_1600x864_03.jpg?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-a26/buy/25352_A26_KV_Image_1600x864_04.jpg?imbypass=true,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAM_A06-128GB-LG,SAM-A06,Samsung Galaxy A06,"Samsung Galaxy A06 5G(Light Green, 6GB, 128GB)",Samsung,Mobiles,Smartphones,,16999,,,,,Light Green,128GB,6GB,Android 15,6.7,PLS LCD,Dimensity 6300,50,5000,5G,,,,,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a066blghins/gallery/in-galaxy-a06-5g-sm-a066-537970-sm-a066blghins-545081196?$684_547_PNG$,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a066blghins/gallery/in-galaxy-a06-5g-sm-a066-537970-sm-a066blghins-545081182?$Q90_684_547_JPG$,,,,,,,,,,,,,
SAM_A06-128GB-LG,SAM-A06,Samsung Galaxy A06,"Samsung Galaxy A06 5G(Light Green, 4GB, 128GB)",Samsung,Mobiles,Smartphones,,10490,,,,,Light Green,128GB,4GB,Android 15,6.7,PLS LCD,Dimensity 6300,50,5000,5G,,,,,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a066blghins/gallery/in-galaxy-a06-5g-sm-a066-537970-sm-a066blghins-545081196?$684_547_PNG$,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a066blghins/gallery/in-galaxy-a06-5g-sm-a066-537970-sm-a066blghins-545081182?$Q90_684_547_JPG$,,,,,,,,,,,,,
SAM_A06-64GB-LG,SAM-A06,Samsung Galaxy A06,"Samsung Galaxy A06 5G(Light Green, 4GB, 64GB)",Samsung,Mobiles,Smartphones,,12999,,,,,Light Green,64GB,4GB,Android 15,6.7,PLS LCD,Dimensity 6300,50,5000,5G,,,,,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a066blghins/gallery/in-galaxy-a06-5g-sm-a066-537970-sm-a066blghins-545081196?$684_547_PNG$,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a066blghins/gallery/in-galaxy-a06-5g-sm-a066-537970-sm-a066blghins-545081182?$Q90_684_547_JPG$,,,,,,,,,,,,,
SAM_A06-128GB-B,SAM-A06,Samsung Galaxy A06,"Samsung Galaxy A06 5G(Black, 6GB, 128GB)",Samsung,Mobiles,Smartphones,,16999,,,,,Black,128GB,6GB,Android 15,6.7,PLS LCD,Dimensity 6300,50,5000,5G,,,,,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a066bzkhins/gallery/in-galaxy-a06-5g-sm-a066-537970-sm-a066bzkhins-545081240?$684_547_PNG$,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a066bzkhins/gallery/in-galaxy-a06-5g-sm-a066-537970-sm-a066bzkhins-545081226?$Q90_684_547_JPG$,,,,,,,,,,,,,
SAM_A06-128GB-B,SAM-A06,Samsung Galaxy A06,"Samsung Galaxy A06 5G(Black, 4GB, 128GB)",Samsung,Mobiles,Smartphones,,10490,,,,,Black,128GB,4GB,Android 15,6.7,PLS LCD,Dimensity 6300,50,5000,5G,,,,,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a066bzkhins/gallery/in-galaxy-a06-5g-sm-a066-537970-sm-a066bzkhins-545081240?$684_547_PNG$,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a066bzkhins/gallery/in-galaxy-a06-5g-sm-a066-537970-sm-a066bzkhins-545081226?$Q90_684_547_JPG$,,,,,,,,,,,,,
SAM_A06-64GB-B,SAM-A06,Samsung Galaxy A06,"Samsung Galaxy A06 5G(Black, 4GB, 64GB)",Samsung,Mobiles,Smartphones,,12999,,,,,Black,64GB,4GB,Android 15,6.7,PLS LCD,Dimensity 6300,50,5000,5G,,,,,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a066bzkhins/gallery/in-galaxy-a06-5g-sm-a066-537970-sm-a066bzkhins-545081240?$684_547_PNG$,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a066bzkhins/gallery/in-galaxy-a06-5g-sm-a066-537970-sm-a066bzkhins-545081226?$Q90_684_547_JPG$,,,,,,,,,,,,,
SAM_A06-128GB-LG,SAM-A06,Samsung Galaxy A06,"Samsung Galaxy A06 5G(Light Gray, 4GB, 128GB)",Samsung,Mobiles,Smartphones,,10490,,,,,Light Gray,128GB,4GB,Android 15,6.7,PLS LCD,Dimensity 6300,50,5000,5G,,,,,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a066bzahins/gallery/in-galaxy-a06-5g-sm-a066-537970-sm-a066bzahins-545081218?$684_547_PNG$,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a066bzahins/gallery/in-galaxy-a06-5g-sm-a066-537970-sm-a066bzahins-545081204?$Q90_684_547_JPG$,,,,,,,,,,,,,
SAM_A06-64GB-LG,SAM-A06,Samsung Galaxy A06,"Samsung Galaxy A06 5G(Light Gray, 4GB, 64GB)",Samsung,Mobiles,Smartphones,,12999,,,,,Light Gray,64GB,4GB,Android 15,6.7,PLS LCD,Dimensity 6300,50,5000,5G,,,,,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a066bzahins/gallery/in-galaxy-a06-5g-sm-a066-537970-sm-a066bzahins-545081218?$684_547_PNG$,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a066bzahins/gallery/in-galaxy-a06-5g-sm-a066-537970-sm-a066bzahins-545081204?$Q90_684_547_JPG$,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAM_A16-256GB-G,SAM-A16,Samsung Galaxy A16,"Samsung Galaxy A16 5G(Gold, 8GB, 256GB)",Samsung,Mobiles,Smartphones,,,,,,,Gold,256GB,8GB,Android 14,6.7,Super AMOLED,Dimensity 6300,50,5000,5G,,,,,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a166pzdiins/gallery/in-galaxy-a16-5g-sm-a166-sm-a166pzdiins-544007874?$684_547_PNG$,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a166pzdiins/gallery/in-galaxy-a16-5g-sm-a166-sm-a166pzdiins-544007860?$Q90_684_547_JPG$,,,,,,,,,,,,,
SAM_A16-128GB-G,SAM-A16,Samsung Galaxy A16,"Samsung Galaxy A16 5G(Gold, 8GB, 128GB)",Samsung,Mobiles,Smartphones,,21499,,,,,Gold,128GB,8GB,Android 14,6.7,Super AMOLED,Dimensity 6300,50,5000,5G,,,,,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a166pzdiins/gallery/in-galaxy-a16-5g-sm-a166-sm-a166pzdiins-544007874?$684_547_PNG$,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a166pzdiins/gallery/in-galaxy-a16-5g-sm-a166-sm-a166pzdiins-544007860?$Q90_684_547_JPG$,,,,,,,,,,,,,
SAM_A16-128GB-G,SAM-A16,Samsung Galaxy A16,"Samsung Galaxy A16 5G(Gold, 6GB, 128GB)",Samsung,Mobiles,Smartphones,,19999,,,,,Gold,128GB,6GB,Android 14,6.7,Super AMOLED,Dimensity 6300,50,5000,5G,,,,,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a166pzdiins/gallery/in-galaxy-a16-5g-sm-a166-sm-a166pzdiins-544007874?$684_547_PNG$,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a166pzdiins/gallery/in-galaxy-a16-5g-sm-a166-sm-a166pzdiins-544007860?$Q90_684_547_JPG$,,,,,,,,,,,,,
SAM_A16-128GB-BB,SAM-A16,Samsung Galaxy A16,"Samsung Galaxy A16 5G(Blue Black, 8GB, 128GB)",Samsung,Mobiles,Smartphones,,21499,,,,,Blue Black,128GB,8GB,Android 14,6.7,Super AMOLED,Dimensity 6300,50,5000,5G,,,,,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a166pzkiins/gallery/in-galaxy-a16-5g-sm-a166-sm-a166pzkiins-544007912?$684_547_PNG$,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a166pzkiins/gallery/in-galaxy-a16-5g-sm-a166-sm-a166pzkiins-544007898?$Q90_684_547_JPG$,,,,,,,,,,,,,
SAM_A16-128GB-BB,SAM-A16,Samsung Galaxy A16,"Samsung Galaxy A16 5G(Blue Black, 6GB, 128GB)",Samsung,Mobiles,Smartphones,,19999,,,,,Blue Black,128GB,6GB,Android 14,6.7,Super AMOLED,Dimensity 6300,50,5000,5G,,,,,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a166pzkiins/gallery/in-galaxy-a16-5g-sm-a166-sm-a166pzkiins-544007912?$684_547_PNG$,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a166pzkiins/gallery/in-galaxy-a16-5g-sm-a166-sm-a166pzkiins-544007898?$Q90_684_547_JPG$,,,,,,,,,,,,,
SAM_A16-128GB-LG,SAM-A16,Samsung Galaxy A16,"Samsung Galaxy A16 5G(Light Green, 8GB, 128GB)",Samsung,Mobiles,Smartphones,,21499,,,,,Light Green,128GB,8GB,Android 14,6.7,Super AMOLED,Dimensity 6300,50,5000,5G,,,,,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a166plgiins/gallery/in-galaxy-a16-5g-sm-a166-sm-a166plgiins-544007834?$684_547_PNG$,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a166plgiins/gallery/in-galaxy-a16-5g-sm-a166-sm-a166plgiins-544007820?$Q90_684_547_JPG$,,,,,,,,,,,,,
SAM_A16-128GB-LG,SAM-A16,Samsung Galaxy A16,"Samsung Galaxy A16 5G(Light Green, 6GB, 128GB)",Samsung,Mobiles,Smartphones,,19999,,,,,Light Green,128GB,6GB,Android 14,6.7,Super AMOLED,Dimensity 6300,50,5000,5G,,,,,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a166plgiins/gallery/in-galaxy-a16-5g-sm-a166-sm-a166plgiins-544007834?$684_547_PNG$,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a166plgiins/gallery/in-galaxy-a16-5g-sm-a166-sm-a166plgiins-544007820?$Q90_684_547_JPG$,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAM_A55-256GB-AIB,SAM-A55,Samsung Galaxy A55,"Samsung Galaxy A55 5G(Awesome Iceblue, 12GB, 256GB)",Samsung,Mobiles,Smartphones,SM-A556ELBH,48999,,,,,Iceblue,256GB,12GB,Android 14,6.6,Full HD+ Super AMOLED,Exynos 1480,50,5000,5G,,,,,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-a55/buy/A55_720X720_1.jpg?imwidth=480,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a556elbhins/gallery/in-galaxy-a55-5g-sm-a556-sm-a556elbhins-540254028?$LazyLoad_Home_JPG$,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-a55/buy/Desktop_Imarti.jpg?imbypass=true,,,,,,,,,,,,
SAM_A55-256GB-AIB,SAM-A55,Samsung Galaxy A55,"Samsung Galaxy A55 5G(Awesome Iceblue, 8GB, 256GB)",Samsung,Mobiles,Smartphones,SM-A556ELBG,45999,,,,,Iceblue,256GB,8GB,Android 14,6.6,Full HD+ Super AMOLED,Exynos 1480,50,5000,5G,,,,,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-a55/buy/A55_720X720_1.jpg?imwidth=481,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a556elbhins/gallery/in-galaxy-a55-5g-sm-a556-sm-a556elbhins-540254028?$LazyLoad_Home_JPG$,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-a55/buy/Desktop_Imarti.jpg?imbypass=true,,,,,,,,,,,,
SAM_A55-128GB-AIB,SAM-A55,Samsung Galaxy A55,"Samsung Galaxy A55 5G(Awesome Iceblue, 8GB, 128GB)",Samsung,Mobiles,Smartphones,SM-A556ELBZ,42999,,,,,Iceblue,128GB,8GB,Android 14,6.6,Full HD+ Super AMOLED,Exynos 1480,50,5000,5G,,,,,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-a55/buy/A55_720X720_1.jpg?imwidth=482,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a556elbhins/gallery/in-galaxy-a55-5g-sm-a556-sm-a556elbhins-540254028?$LazyLoad_Home_JPG$,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-a55/buy/Desktop_Imarti.jpg?imbypass=true,,,,,,,,,,,,
SAM_A55-256GB-AN,SAM-A55,Samsung Galaxy A55,"Samsung Galaxy A55 5G(Awesome Navy, 12GB, 256GB)",Samsung,Mobiles,Smartphones,SM-A556EZKH,48999,,,,,Awesome Navy,256GB,12GB,Android 14,6.6,Full HD+ Super AMOLED,Exynos 1480,50,5000,5G,,,,,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-a55/buy/A55_720X720_2.jpg?imwidth=480,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a556ezkhins/gallery/in-galaxy-a55-5g-sm-a556-sm-a556ezkhins-540254086?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-a55/buy/Desktop_Imarti.jpg?imbypass=true,,,,,,,,,,,,
SAM_A55-256GB-AN,SAM-A55,Samsung Galaxy A55,"Samsung Galaxy A55 5G(Awesome Navy, 8GB, 256GB)",Samsung,Mobiles,Smartphones,SM-A556EZKG,45999,,,,,Awesome Navy,256GB,8GB,Android 14,6.6,Full HD+ Super AMOLED,Exynos 1480,50,5000,5G,,,,,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-a55/buy/A55_720X720_2.jpg?imwidth=481,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a556ezkhins/gallery/in-galaxy-a55-5g-sm-a556-sm-a556ezkhins-540254086?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-a55/buy/Desktop_Imarti.jpg?imbypass=true,,,,,,,,,,,,
SAM_A55-128GB-AN,SAM-A55,Samsung Galaxy A55,"Samsung Galaxy A55 5G(Awesome Navy, 8GB, 128GB)",Samsung,Mobiles,Smartphones,SM-A556EZKZ,42999,,,,,Awesome Navy,128GB,8GB,Android 14,6.6,Full HD+ Super AMOLED,Exynos 1480,50,5000,5G,,,,,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-a55/buy/A55_720X720_2.jpg?imwidth=482,https://images.samsung.com/is/image/samsung/p6pim/in/sm-a556ezkhins/gallery/in-galaxy-a55-5g-sm-a556-sm-a556ezkhins-540254086?imbypass=true,https://images.samsung.com/is/image/samsung/assets/in/smartphones/galaxy-a55/buy/Desktop_Imarti.jpg?imbypass=true,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAM_M36-256GB-SG,SAM-M36,Samsung Galaxy M36,"Samsung Galaxy M36 5G(Serene Green, 8GB, 256GB)",Samsung,Mobiles,Smartphones,,27499,,,,,Serene Green,256GB,8GB,Android Oxygen 15,6.7,,Exynos,50,5000,5G,,,,,https://images.samsung.com/is/image/samsung/p6pim/in/sm-m366blggins/gallery/in-galaxy-m36-5g-8gb-memory-sm-m366blggins-547806531?$684_547_PNG$,https://images.samsung.com/is/image/samsung/p6pim/in/sm-m366blggins/gallery/in-galaxy-m36-5g-8gb-memory-sm-m366blggins-547806654?$Q90_684_547_JPG$,,,,,,,,,,,,,
SAM_M36-128GB-SG,SAM-M36,Samsung Galaxy M36,"Samsung Galaxy M36 5G(Serene Green, 8GB, 128GB)",Samsung,Mobiles,Smartphones,,24499,,,,,Serene Green,128GB,8GB,Android Oxygen 15,6.7,,Exynos,50,5000,5G,,,,,https://images.samsung.com/is/image/samsung/p6pim/in/sm-m366blggins/gallery/in-galaxy-m36-5g-8gb-memory-sm-m366blggins-547806531?$684_547_PNG$,https://images.samsung.com/is/image/samsung/p6pim/in/sm-m366blggins/gallery/in-galaxy-m36-5g-8gb-memory-sm-m366blggins-547806654?$Q90_684_547_JPG$,,,,,,,,,,,,,
SAM_M36-128GB-SG,SAM-M36,Samsung Galaxy M36,"Samsung Galaxy M36 5G(Serene Green, 6GB, 128GB)",Samsung,Mobiles,Smartphones,,17499,,,,,Serene Green,128GB,6GB,Android Oxygen 16,6.7,,Exynos,50,5000,5G,,,,,https://images.samsung.com/is/image/samsung/p6pim/in/sm-m366blggins/gallery/in-galaxy-m36-5g-8gb-memory-sm-m366blggins-547806531?$684_547_PNG$,https://images.samsung.com/is/image/samsung/p6pim/in/sm-m366blggins/gallery/in-galaxy-m36-5g-8gb-memory-sm-m366blggins-547806654?$Q90_684_547_JPG$,,,,,,,,,,,,,
SAM_M36-256GB-VB,SAM-M36,Samsung Galaxy M36,"Samsung Galaxy M36 5G(Velvet Black, 8GB, 256GB)",Samsung,Mobiles,Smartphones,,27499,,,,,Velvet Black,256GB,8GB,Android Oxygen 15,6.7,,Exynos,50,5000,5G,,,,,https://images.samsung.com/is/image/samsung/p6pim/in/sm-m366bzkgins/gallery/in-galaxy-m36-5g-8gb-memory-sm-m366bzkgins-547806712?$684_547_PNG$,https://images.samsung.com/is/image/samsung/p6pim/in/sm-m366bzkgins/gallery/in-galaxy-m36-5g-8gb-memory-sm-m366bzkgins-547806768?$Q90_684_547_JPG$,,,,,,,,,,,,,
SAM_M36-128GB-VB,SAM-M36,Samsung Galaxy M36,"Samsung Galaxy M36 5G(Velvet Black, 8GB, 128GB)",Samsung,Mobiles,Smartphones,,24499,,,,,Velvet Black,128GB,8GB,Android Oxygen 15,6.7,,Exynos,50,5000,5G,,,,,https://images.samsung.com/is/image/samsung/p6pim/in/sm-m366bzkgins/gallery/in-galaxy-m36-5g-8gb-memory-sm-m366bzkgins-547806712?$684_547_PNG$,https://images.samsung.com/is/image/samsung/p6pim/in/sm-m366bzkgins/gallery/in-galaxy-m36-5g-8gb-memory-sm-m366bzkgins-547806768?$Q90_684_547_JPG$,,,,,,,,,,,,,
SAM_M36-128GB-VB,SAM-M36,Samsung Galaxy M36,"Samsung Galaxy M36 5G(Velvet Black, 6GB, 128GB)",Samsung,Mobiles,Smartphones,,17499,,,,,Velvet Black,128GB,6GB,Android Oxygen 16,6.7,,Exynos,50,5000,5G,,,,,https://images.samsung.com/is/image/samsung/p6pim/in/sm-m366bzkgins/gallery/in-galaxy-m36-5g-8gb-memory-sm-m366bzkgins-547806712?$684_547_PNG$,https://images.samsung.com/is/image/samsung/p6pim/in/sm-m366bzkgins/gallery/in-galaxy-m36-5g-8gb-memory-sm-m366bzkgins-547806768?$Q90_684_547_JPG$,,,,,,,,,,,,,
SAM_M36-256GB-HO,SAM-M36,Samsung Galaxy M36,"Samsung Galaxy M36 5G(Haze Orange, 8GB, 256GB)",Samsung,Mobiles,Smartphones,,27499,,,,,Haze Orange,256GB,8GB,Android Oxygen 15,6.7,,Exynos,50,5000,5G,,,,,https://images.samsung.com/is/image/samsung/p6pim/in/sm-m366bzogins/gallery/in-galaxy-m36-5g-8gb-memory-sm-m366bzogins-547806819?$684_547_PNG$,https://images.samsung.com/is/image/samsung/p6pim/in/sm-m366bzogins/gallery/in-galaxy-m36-5g-8gb-memory-sm-m366bzogins-547806862?$Q90_684_547_JPG$,,,,,,,,,,,,,
SAM_M36-128GB-HO,SAM-M36,Samsung Galaxy M36,"Samsung Galaxy M36 5G(Haze Orange, 8GB, 128GB)",Samsung,Mobiles,Smartphones,,24499,,,,,Haze Orange,128GB,8GB,Android Oxygen 15,6.7,,Exynos,50,5000,5G,,,,,https://images.samsung.com/is/image/samsung/p6pim/in/sm-m366bzogins/gallery/in-galaxy-m36-5g-8gb-memory-sm-m366bzogins-547806819?$684_547_PNG$,https://images.samsung.com/is/image/samsung/p6pim/in/sm-m366bzogins/gallery/in-galaxy-m36-5g-8gb-memory-sm-m366bzogins-547806862?$Q90_684_547_JPG$,,,,,,,,,,,,,
SAM_M36-128GB-HO,SAM-M36,Samsung Galaxy M36,"Samsung Galaxy M36 5G(Haze Orange, 6GB, 128GB)",Samsung,Mobiles,Smartphones,,17499,,,,,Haze Orange,128GB,6GB,Android Oxygen 16,6.7,,Exynos,50,5000,5G,,,,,https://images.samsung.com/is/image/samsung/p6pim/in/sm-m366bzogins/gallery/in-galaxy-m36-5g-8gb-memory-sm-m366bzogins-547806819?$684_547_PNG$,https://images.samsung.com/is/image/samsung/p6pim/in/sm-m366bzogins/gallery/in-galaxy-m36-5g-8gb-memory-sm-m366bzogins-547806862?$Q90_684_547_JPG$,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAM_M35-256GB-LB,SAM-M35,Samsung Galaxy M35,"Samsung Galaxy M35 5G(Light Blue, 8GB, 256GB)",Samsung,Mobiles,Smartphones,,27499,,,,,Light Blue,256GB,8GB,Android Q 14,6.6,,Exynos,50,6000,5G,,,,,https://images.samsung.com/is/image/samsung/p6pim/in/sm-m356bdbgins/gallery/in-galaxy-m-sm-m356bdbgins-front-dark-blue-542709470?$684_547_PNG$,https://images.samsung.com/is/image/samsung/p6pim/in/sm-m356bdbgins/gallery/in-galaxy-m-sm-m356bdbgins-sm-m---bdbbins-542709464?$Q90_684_547_JPG$,,,,,,,,,,,,,
SAM_M35-128GB-LB,SAM-M35,Samsung Galaxy M35,"Samsung Galaxy M35 5G(Light Blue, 8GB, 128GB)",Samsung,Mobiles,Smartphones,,25999,,,,,Light Blue,128GB,8GB,Android Q 14,6.6,,Exynos,50,6000,5G,,,,,https://images.samsung.com/is/image/samsung/p6pim/in/sm-m356bdbgins/gallery/in-galaxy-m-sm-m356bdbgins-front-dark-blue-542709470?$684_547_PNG$,https://images.samsung.com/is/image/samsung/p6pim/in/sm-m356bdbgins/gallery/in-galaxy-m-sm-m356bdbgins-sm-m---bdbbins-542709464?$Q90_684_547_JPG$,,,,,,,,,,,,,
SAM_M35-128GB-LB,SAM-M35,Samsung Galaxy M35,"Samsung Galaxy M35 5G(Light Blue, 6GB, 128GB)",Samsung,Mobiles,Smartphones,,24999,,,,,Light Blue,128GB,6GB,Android Q 14,6.6,,Exynos,50,6000,5G,,,,,https://images.samsung.com/is/image/samsung/p6pim/in/sm-m356bdbgins/gallery/in-galaxy-m-sm-m356bdbgins-front-dark-blue-542709470?$684_547_PNG$,https://images.samsung.com/is/image/samsung/p6pim/in/sm-m356bdbgins/gallery/in-galaxy-m-sm-m356bdbgins-sm-m---bdbbins-542709464?$Q90_684_547_JPG$,,,,,,,,,,,,,
SAM_M35-256GB-DB,SAM-M35,Samsung Galaxy M35,"Samsung Galaxy M35 5G(Dark Blue, 8GB, 256GB)",Samsung,Mobiles,Smartphones,,27499,,,,,Dark Blue,256GB,8GB,Android Q 14,6.6,,Exynos,50,6000,5G,,,,,https://images.samsung.com/is/image/samsung/p6pim/in/sm-m356bzagins/gallery/in-galaxy-m-sm-m356bzagins-sm-m---bzabins-542710690?$684_547_PNG$,https://images.samsung.com/is/image/samsung/p6pim/in/sm-m356bzagins/gallery/in-galaxy-m-sm-m356bzagins-sm-m---bzabins-542710702?$Q90_684_547_JPG$,,,,,,,,,,,,,
SAM_M35-128GB-DB,SAM-M35,Samsung Galaxy M35,"Samsung Galaxy M35 5G(Dark Blue, 8GB, 128GB)",Samsung,Mobiles,Smartphones,,25999,,,,,Dark Blue,128GB,8GB,Android Q 14,6.6,,Exynos,50,6000,5G,,,,,https://images.samsung.com/is/image/samsung/p6pim/in/sm-m356bzagins/gallery/in-galaxy-m-sm-m356bzagins-sm-m---bzabins-542710690?$684_547_PNG$,https://images.samsung.com/is/image/samsung/p6pim/in/sm-m356bzagins/gallery/in-galaxy-m-sm-m356bzagins-sm-m---bzabins-542710702?$Q90_684_547_JPG$,,,,,,,,,,,,,
